,city,date,No-Visa,Visa,Group
6911,RIZE,2020-04-28,3.0,10.0,Other cities
6912,RIZE,2020-04-29,4.0,9.0,Other cities
6913,RIZE,2020-04-30,4.0,10.0,Other cities
6914,RIZE,2020-05-01,3.0,10.0,Other cities
6915,RIZE,2020-05-02,3.0,10.0,Other cities
6916,RIZE,2020-05-03,3.0,10.0,Other cities
6917,RIZE,2020-05-04,5.0,12.0,Other cities
6918,RIZE,2020-05-05,4.0,13.0,Other cities
6919,RIZE,2020-05-06,2.0,13.0,Other cities
6920,RIZE,2020-05-07,2.0,14.0,Other cities
6921,RIZE,2020-05-08,2.0,16.0,Other cities
6922,RIZE,2020-05-09,2.0,17.0,Other cities
6923,RIZE,2020-05-10,2.0,17.0,Other cities
6924,RIZE,2020-05-11,3.0,18.0,Other cities
6925,RIZE,2020-05-12,4.0,18.0,Other cities
6926,RIZE,2020-05-13,3.0,16.0,Other cities
6927,RIZE,2020-05-14,3.0,25.0,Other cities
6928,RIZE,2020-05-15,1.0,27.0,Other cities
6929,RIZE,2020-05-16,1.0,27.0,Other cities
6930,RIZE,2020-05-17,3.0,27.0,Other cities
6931,RIZE,2020-05-18,3.0,28.0,Other cities
6932,RIZE,2020-05-19,1.0,28.0,Other cities
6933,RIZE,2020-05-20,1.0,28.0,Other cities
6934,RIZE,2020-05-21,1.0,34.0,Other cities
6935,RIZE,2020-05-22,1.0,37.0,Other cities
6936,RIZE,2020-05-23,1.0,40.0,Other cities
6937,RIZE,2020-05-24,1.0,40.0,Other cities
6938,RIZE,2020-05-25,1.0,36.0,Other cities
6939,RIZE,2020-05-26,1.0,37.0,Other cities
6940,RIZE,2020-05-27,1.0,36.0,Other cities
6941,RIZE,2020-05-28,1.0,47.0,Other cities
6942,RIZE,2020-05-29,1.0,45.0,Other cities
6943,RIZE,2020-05-30,2.0,46.0,Other cities
6944,RIZE,2020-05-31,2.0,48.0,Other cities
6945,RIZE,2020-06-01,2.0,47.0,Other cities
6946,RIZE,2020-06-02,1.0,51.0,Other cities
6947,RIZE,2020-06-03,3.0,55.0,Other cities
6948,RIZE,2020-06-04,1.0,49.0,Other cities
6949,RIZE,2020-06-05,1.0,52.0,Other cities
6950,RIZE,2020-06-06,1.0,54.0,Other cities
6951,RIZE,2020-06-07,1.0,52.0,Other cities
6952,RIZE,2020-06-08,1.0,54.0,Other cities
6953,RIZE,2020-06-09,1.0,49.0,Other cities
6954,RIZE,2020-06-10,2.0,46.0,Other cities
6955,RIZE,2020-06-11,3.0,51.0,Other cities
6956,RIZE,2020-06-12,1.0,50.0,Other cities
6957,RIZE,2020-06-13,1.0,47.0,Other cities
6958,RIZE,2020-06-14,1.0,43.0,Other cities
6959,RIZE,2020-06-15,1.0,47.0,Other cities
6960,SAKARYA,2020-02-28,5.0,315.0,Other cities
6961,SAKARYA,2020-02-29,4.0,211.0,Other cities
6962,SAKARYA,2020-03-01,6.0,208.0,Other cities
6963,SAKARYA,2020-03-02,6.0,195.0,Other cities
6964,SAKARYA,2020-03-03,4.0,206.0,Other cities
6965,SAKARYA,2020-03-04,6.0,226.0,Other cities
6966,SAKARYA,2020-03-05,9.0,216.0,Other cities
6967,SAKARYA,2020-03-06,6.0,228.0,Other cities
6968,SAKARYA,2020-03-07,7.0,234.0,Other cities
6969,SAKARYA,2020-03-08,9.0,234.0,Other cities
6970,SAKARYA,2020-03-09,11.0,241.0,Other cities
6971,SAKARYA,2020-03-10,12.0,234.0,Other cities
6972,SAKARYA,2020-03-11,6.0,244.0,Other cities
6973,SAKARYA,2020-03-12,7.0,241.0,Other cities
6974,SAKARYA,2020-03-13,7.0,243.0,Other cities
6975,SAKARYA,2020-03-14,7.0,250.0,Other cities
6976,SAKARYA,2020-03-15,8.0,253.0,Other cities
6977,SAKARYA,2020-03-16,7.0,247.0,Other cities
6978,SAKARYA,2020-03-17,8.0,255.0,Other cities
6979,SAKARYA,2020-03-18,9.0,260.0,Other cities
6980,SAKARYA,2020-03-19,8.0,264.0,Other cities
6981,SAKARYA,2020-03-20,4.0,267.0,Other cities
6982,SAKARYA,2020-03-21,5.0,272.0,Other cities
6983,SAKARYA,2020-03-22,7.0,273.0,Other cities
6984,SAKARYA,2020-03-23,2.0,271.0,Other cities
6985,SAKARYA,2020-03-24,3.0,270.0,Other cities
6986,SAKARYA,2020-03-25,3.0,277.0,Other cities
6987,SAKARYA,2020-03-26,4.0,277.0,Other cities
6988,SAKARYA,2020-03-27,2.0,275.0,Other cities
6989,SAKARYA,2020-03-28,4.0,275.0,Other cities
6990,SAKARYA,2020-03-29,2.0,278.0,Other cities
6991,SAKARYA,2020-03-30,3.0,278.0,Other cities
6992,SAKARYA,2020-03-31,3.0,274.0,Other cities
6993,SAKARYA,2020-04-01,3.0,272.0,Other cities
6994,SAKARYA,2020-04-02,3.0,272.0,Other cities
6995,SAKARYA,2020-04-03,2.0,270.0,Other cities
6996,SAKARYA,2020-04-04,2.0,267.0,Other cities
6997,SAKARYA,2020-04-05,3.0,268.0,Other cities
6998,SAKARYA,2020-04-06,5.0,267.0,Other cities
6999,SAKARYA,2020-04-07,5.0,269.0,Other cities
7000,SAKARYA,2020-04-08,5.0,270.0,Other cities
7001,SAKARYA,2020-04-09,5.0,272.0,Other cities
7002,SAKARYA,2020-04-10,5.0,271.0,Other cities
7003,SAKARYA,2020-04-11,5.0,272.0,Other cities
7004,SAKARYA,2020-04-12,5.0,270.0,Other cities
7005,SAKARYA,2020-04-13,5.0,269.0,Other cities
7006,SAKARYA,2020-04-14,6.0,272.0,Other cities
7007,SAKARYA,2020-04-15,6.0,269.0,Other cities
7008,SAKARYA,2020-04-16,6.0,278.0,Other cities
7009,SAKARYA,2020-04-17,5.0,279.0,Other cities
7010,SAKARYA,2020-04-18,5.0,285.0,Other cities
7011,SAKARYA,2020-04-19,5.0,284.0,Other cities
7012,SAKARYA,2020-04-20,5.0,281.0,Other cities
7013,SAKARYA,2020-04-21,6.0,282.0,Other cities
7014,SAKARYA,2020-04-22,5.0,283.0,Other cities
7015,SAKARYA,2020-04-23,6.0,286.0,Other cities
7016,SAKARYA,2020-04-24,6.0,288.0,Other cities
7017,SAKARYA,2020-04-25,6.0,287.0,Other cities
7018,SAKARYA,2020-04-26,6.0,287.0,Other cities
7019,SAKARYA,2020-04-27,6.0,287.0,Other cities
7020,SAKARYA,2020-04-28,5.0,293.0,Other cities
7021,SAKARYA,2020-04-29,5.0,288.0,Other cities
7022,SAKARYA,2020-04-30,5.0,289.0,Other cities
7023,SAKARYA,2020-05-01,3.0,285.0,Other cities
7024,SAKARYA,2020-05-02,3.0,285.0,Other cities
7025,SAKARYA,2020-05-03,4.0,286.0,Other cities
7026,SAKARYA,2020-05-04,5.0,287.0,Other cities
7027,SAKARYA,2020-05-05,4.0,289.0,Other cities
7028,SAKARYA,2020-05-06,4.0,286.0,Other cities
7029,SAKARYA,2020-05-07,4.0,287.0,Other cities
7030,SAKARYA,2020-05-08,3.0,288.0,Other cities
7031,SAKARYA,2020-05-09,3.0,288.0,Other cities
7032,SAKARYA,2020-05-10,3.0,284.0,Other cities
7033,SAKARYA,2020-05-11,3.0,285.0,Other cities
7034,SAKARYA,2020-05-12,4.0,286.0,Other cities
7035,SAKARYA,2020-05-13,3.0,279.0,Other cities
7036,SAKARYA,2020-05-14,3.0,280.0,Other cities
7037,SAKARYA,2020-05-15,1.0,276.0,Other cities
7038,SAKARYA,2020-05-16,1.0,278.0,Other cities
7039,SAKARYA,2020-05-17,3.0,278.0,Other cities
7040,SAKARYA,2020-05-18,1.0,279.0,Other cities
7041,SAKARYA,2020-05-19,1.0,280.0,Other cities
7042,SAKARYA,2020-05-20,2.0,275.0,Other cities
7043,SAKARYA,2020-05-21,3.0,278.0,Other cities
7044,SAKARYA,2020-05-22,3.0,280.0,Other cities
7045,SAKARYA,2020-05-23,3.0,281.0,Other cities
7046,SAKARYA,2020-05-24,1.0,278.0,Other cities
7047,SAKARYA,2020-05-25,1.0,281.0,Other cities
7048,SAKARYA,2020-05-26,1.0,282.0,Other cities
7049,SAKARYA,2020-05-27,1.0,283.0,Other cities
7050,SAKARYA,2020-05-28,1.0,278.0,Other cities
7051,SAKARYA,2020-05-29,3.0,273.0,Other cities
7052,SAKARYA,2020-05-30,1.0,273.0,Other cities
7053,SAKARYA,2020-05-31,1.0,274.0,Other cities
7054,SAKARYA,2020-06-01,0.0,269.0,Other cities
7055,SAKARYA,2020-06-02,0.0,270.0,Other cities
7056,SAKARYA,2020-06-03,0.0,263.0,Other cities
7057,SAKARYA,2020-06-04,1.0,267.0,Other cities
7058,SAKARYA,2020-06-05,0.0,272.0,Other cities
7059,SAKARYA,2020-06-06,0.0,269.0,Other cities
7060,SAKARYA,2020-06-07,0.0,283.0,Other cities
7061,SAKARYA,2020-06-08,1.0,276.0,Other cities
7062,SAKARYA,2020-06-09,0.0,270.0,Other cities
7063,SAKARYA,2020-06-10,1.0,267.0,Other cities
7064,SAKARYA,2020-06-11,2.0,265.0,Other cities
7065,SAKARYA,2020-06-12,2.0,264.0,Other cities
7066,SAKARYA,2020-06-13,3.0,263.0,Other cities
7067,SAKARYA,2020-06-14,4.0,272.0,Other cities
7068,SAKARYA,2020-06-15,3.0,263.0,Other cities
7069,SAMSUN,2020-02-28,4.0,66.0,Other cities
7070,SAMSUN,2020-02-29,4.0,33.0,Other cities
7071,SAMSUN,2020-03-01,4.0,35.0,Other cities
7072,SAMSUN,2020-03-02,4.0,40.0,Other cities
7073,SAMSUN,2020-03-03,5.0,42.0,Other cities
7074,SAMSUN,2020-03-04,4.0,35.0,Other cities
7075,SAMSUN,2020-03-05,6.0,48.0,Other cities
7076,SAMSUN,2020-03-06,6.0,49.0,Other cities
7077,SAMSUN,2020-03-07,7.0,50.0,Other cities
7078,SAMSUN,2020-03-08,3.0,51.0,Other cities
7079,SAMSUN,2020-03-09,6.0,50.0,Other cities
7080,SAMSUN,2020-03-10,1.0,48.0,Other cities
7081,SAMSUN,2020-03-11,5.0,42.0,Other cities
7082,SAMSUN,2020-03-12,3.0,46.0,Other cities
7083,SAMSUN,2020-03-13,4.0,50.0,Other cities
7084,SAMSUN,2020-03-14,3.0,52.0,Other cities
7085,SAMSUN,2020-03-15,3.0,53.0,Other cities
7086,SAMSUN,2020-03-16,3.0,52.0,Other cities
7087,SAMSUN,2020-03-17,4.0,51.0,Other cities
7088,SAMSUN,2020-03-18,0.0,54.0,Other cities
7089,SAMSUN,2020-03-19,0.0,57.0,Other cities
7090,SAMSUN,2020-03-20,0.0,58.0,Other cities
7091,SAMSUN,2020-03-21,0.0,57.0,Other cities
7092,SAMSUN,2020-03-22,0.0,58.0,Other cities
7093,SAMSUN,2020-03-23,0.0,57.0,Other cities
7094,SAMSUN,2020-03-24,0.0,59.0,Other cities
7095,SAMSUN,2020-03-25,1.0,59.0,Other cities
7096,SAMSUN,2020-03-26,0.0,60.0,Other cities
7097,SAMSUN,2020-03-27,0.0,57.0,Other cities
7098,SAMSUN,2020-03-28,0.0,59.0,Other cities
7099,SAMSUN,2020-03-29,1.0,59.0,Other cities
7100,SAMSUN,2020-03-30,0.0,61.0,Other cities
7101,SAMSUN,2020-03-31,4.0,60.0,Other cities
7102,SAMSUN,2020-04-01,3.0,60.0,Other cities
7103,SAMSUN,2020-04-02,0.0,61.0,Other cities
7104,SAMSUN,2020-04-03,0.0,62.0,Other cities
7105,SAMSUN,2020-04-04,0.0,59.0,Other cities
7106,SAMSUN,2020-04-05,1.0,60.0,Other cities
7107,SAMSUN,2020-04-06,1.0,60.0,Other cities
7108,SAMSUN,2020-04-07,1.0,61.0,Other cities
7109,SAMSUN,2020-04-08,3.0,61.0,Other cities
7110,SAMSUN,2020-04-09,1.0,60.0,Other cities
7111,SAMSUN,2020-04-10,1.0,60.0,Other cities
7112,SAMSUN,2020-04-11,0.0,63.0,Other cities
7113,SAMSUN,2020-04-12,0.0,63.0,Other cities
7114,SAMSUN,2020-04-13,0.0,64.0,Other cities
7115,SAMSUN,2020-04-14,0.0,63.0,Other cities
7116,SAMSUN,2020-04-15,2.0,65.0,Other cities
7117,SAMSUN,2020-04-16,0.0,65.0,Other cities
7118,SAMSUN,2020-04-17,0.0,64.0,Other cities
7119,SAMSUN,2020-04-18,0.0,64.0,Other cities
7120,SAMSUN,2020-04-19,0.0,65.0,Other cities
7121,SAMSUN,2020-04-20,0.0,66.0,Other cities
7122,SAMSUN,2020-04-21,0.0,67.0,Other cities
7123,SAMSUN,2020-04-22,0.0,66.0,Other cities
7124,SAMSUN,2020-04-23,1.0,65.0,Other cities
7125,SAMSUN,2020-04-24,2.0,65.0,Other cities
7126,SAMSUN,2020-04-25,1.0,65.0,Other cities
7127,SAMSUN,2020-04-26,1.0,66.0,Other cities
7128,SAMSUN,2020-04-27,1.0,65.0,Other cities
7129,SAMSUN,2020-04-28,1.0,64.0,Other cities
7130,SAMSUN,2020-04-29,2.0,68.0,Other cities
7131,SAMSUN,2020-04-30,1.0,67.0,Other cities
7132,SAMSUN,2020-05-01,1.0,67.0,Other cities
7133,SAMSUN,2020-05-02,2.0,67.0,Other cities
7134,SAMSUN,2020-05-03,1.0,67.0,Other cities
7135,SAMSUN,2020-05-04,2.0,67.0,Other cities
7136,SAMSUN,2020-05-05,1.0,68.0,Other cities
7137,SAMSUN,2020-05-06,1.0,67.0,Other cities
7138,SAMSUN,2020-05-07,1.0,67.0,Other cities
7139,SAMSUN,2020-05-08,1.0,69.0,Other cities
7140,SAMSUN,2020-05-09,1.0,68.0,Other cities
7141,SAMSUN,2020-05-10,1.0,68.0,Other cities
7142,SAMSUN,2020-05-11,1.0,68.0,Other cities
7143,SAMSUN,2020-05-12,1.0,68.0,Other cities
7144,SAMSUN,2020-05-13,1.0,67.0,Other cities
7145,SAMSUN,2020-05-14,1.0,66.0,Other cities
7146,SAMSUN,2020-05-15,4.0,67.0,Other cities
7147,SAMSUN,2020-05-16,2.0,71.0,Other cities
7148,SAMSUN,2020-05-17,2.0,69.0,Other cities
7149,SAMSUN,2020-05-18,2.0,68.0,Other cities
7150,SAMSUN,2020-05-19,4.0,68.0,Other cities
7151,SAMSUN,2020-05-20,2.0,68.0,Other cities
7152,SAMSUN,2020-05-21,2.0,68.0,Other cities
7153,SAMSUN,2020-05-22,2.0,67.0,Other cities
7154,SAMSUN,2020-05-23,2.0,65.0,Other cities
7155,SAMSUN,2020-05-24,2.0,65.0,Other cities
7156,SAMSUN,2020-05-25,2.0,65.0,Other cities
7157,SAMSUN,2020-05-26,2.0,67.0,Other cities
7158,SAMSUN,2020-05-27,2.0,68.0,Other cities
7159,SAMSUN,2020-05-28,2.0,68.0,Other cities
7160,SAMSUN,2020-05-29,2.0,72.0,Other cities
7161,SAMSUN,2020-05-30,2.0,72.0,Other cities
7162,SAMSUN,2020-05-31,2.0,69.0,Other cities
7163,SAMSUN,2020-06-01,2.0,68.0,Other cities
7164,SAMSUN,2020-06-02,2.0,69.0,Other cities
7165,SAMSUN,2020-06-03,2.0,71.0,Other cities
7166,SAMSUN,2020-06-04,2.0,71.0,Other cities
7167,SAMSUN,2020-06-05,2.0,71.0,Other cities
7168,SAMSUN,2020-06-06,2.0,73.0,Other cities
7169,SAMSUN,2020-06-07,2.0,74.0,Other cities
7170,SAMSUN,2020-06-08,2.0,76.0,Other cities
7171,SAMSUN,2020-06-09,2.0,81.0,Other cities
7172,SAMSUN,2020-06-10,2.0,76.0,Other cities
7173,SAMSUN,2020-06-11,2.0,72.0,Other cities
7174,SAMSUN,2020-06-12,2.0,73.0,Other cities
7175,SAMSUN,2020-06-13,2.0,71.0,Other cities
7176,SAMSUN,2020-06-14,2.0,70.0,Other cities
7177,SAMSUN,2020-06-15,2.0,69.0,Other cities
7178,SANLIURFA,2020-02-28,0.0,338.0,Other cities
7179,SANLIURFA,2020-02-29,0.0,212.0,Other cities
7180,SANLIURFA,2020-03-01,0.0,150.0,Other cities
7181,SANLIURFA,2020-03-02,0.0,100.0,Other cities
7182,SANLIURFA,2020-03-03,0.0,101.0,Other cities
7183,SANLIURFA,2020-03-04,0.0,107.0,Other cities
7184,SANLIURFA,2020-03-05,0.0,97.0,Other cities
7185,SANLIURFA,2020-03-06,0.0,97.0,Other cities
7186,SANLIURFA,2020-03-07,0.0,111.0,Other cities
7187,SANLIURFA,2020-03-08,0.0,143.0,Other cities
7188,SANLIURFA,2020-03-09,0.0,161.0,Other cities
7189,SANLIURFA,2020-03-10,0.0,174.0,Other cities
7190,SANLIURFA,2020-03-11,0.0,197.0,Other cities
7191,SANLIURFA,2020-03-12,0.0,195.0,Other cities
7192,SANLIURFA,2020-03-13,0.0,198.0,Other cities
7193,SANLIURFA,2020-03-14,0.0,197.0,Other cities
7194,SANLIURFA,2020-03-15,0.0,199.0,Other cities
7195,SANLIURFA,2020-03-16,0.0,208.0,Other cities
7196,SANLIURFA,2020-03-17,0.0,205.0,Other cities
7197,SANLIURFA,2020-03-18,0.0,210.0,Other cities
7198,SANLIURFA,2020-03-19,0.0,241.0,Other cities
7199,SANLIURFA,2020-03-20,0.0,272.0,Other cities
7200,SANLIURFA,2020-03-21,0.0,288.0,Other cities
7201,SANLIURFA,2020-03-22,0.0,291.0,Other cities
7202,SANLIURFA,2020-03-23,0.0,292.0,Other cities
7203,SANLIURFA,2020-03-24,0.0,294.0,Other cities
7204,SANLIURFA,2020-03-25,0.0,301.0,Other cities
7205,SANLIURFA,2020-03-26,0.0,304.0,Other cities
7206,SANLIURFA,2020-03-27,0.0,309.0,Other cities
7207,SANLIURFA,2020-03-28,0.0,315.0,Other cities
7208,SANLIURFA,2020-03-29,0.0,318.0,Other cities
7209,SANLIURFA,2020-03-30,0.0,323.0,Other cities
7210,SANLIURFA,2020-03-31,0.0,322.0,Other cities
7211,SANLIURFA,2020-04-01,0.0,323.0,Other cities
7212,SANLIURFA,2020-04-02,0.0,320.0,Other cities
7213,SANLIURFA,2020-04-03,0.0,324.0,Other cities
7214,SANLIURFA,2020-04-04,0.0,320.0,Other cities
7215,SANLIURFA,2020-04-05,0.0,315.0,Other cities
7216,SANLIURFA,2020-04-06,0.0,317.0,Other cities
7217,SANLIURFA,2020-04-07,0.0,313.0,Other cities
7218,SANLIURFA,2020-04-08,0.0,311.0,Other cities
7219,SANLIURFA,2020-04-09,0.0,311.0,Other cities
7220,SANLIURFA,2020-04-10,0.0,311.0,Other cities
7221,SANLIURFA,2020-04-11,0.0,319.0,Other cities
7222,SANLIURFA,2020-04-12,0.0,320.0,Other cities
7223,SANLIURFA,2020-04-13,0.0,320.0,Other cities
7224,SANLIURFA,2020-04-14,0.0,319.0,Other cities
7225,SANLIURFA,2020-04-15,0.0,328.0,Other cities
7226,SANLIURFA,2020-04-16,0.0,324.0,Other cities
7227,SANLIURFA,2020-04-17,0.0,320.0,Other cities
7228,SANLIURFA,2020-04-18,0.0,326.0,Other cities
7229,SANLIURFA,2020-04-19,0.0,326.0,Other cities
7230,SANLIURFA,2020-04-20,0.0,329.0,Other cities
7231,SANLIURFA,2020-04-21,0.0,328.0,Other cities
7232,SANLIURFA,2020-04-22,0.0,326.0,Other cities
7233,SANLIURFA,2020-04-23,0.0,333.0,Other cities
7234,SANLIURFA,2020-04-24,0.0,336.0,Other cities
7235,SANLIURFA,2020-04-25,0.0,336.0,Other cities
7236,SANLIURFA,2020-04-26,0.0,337.0,Other cities
7237,SANLIURFA,2020-04-27,0.0,340.0,Other cities
7238,SANLIURFA,2020-04-28,0.0,342.0,Other cities
7239,SANLIURFA,2020-04-29,0.0,342.0,Other cities
7240,SANLIURFA,2020-04-30,0.0,338.0,Other cities
7241,SANLIURFA,2020-05-01,0.0,342.0,Other cities
7242,SANLIURFA,2020-05-02,1.0,340.0,Other cities
7243,SANLIURFA,2020-05-03,0.0,340.0,Other cities
7244,SANLIURFA,2020-05-04,0.0,341.0,Other cities
7245,SANLIURFA,2020-05-05,0.0,343.0,Other cities
7246,SANLIURFA,2020-05-06,0.0,345.0,Other cities
7247,SANLIURFA,2020-05-07,0.0,347.0,Other cities
7248,SANLIURFA,2020-05-08,0.0,347.0,Other cities
7249,SANLIURFA,2020-05-09,0.0,349.0,Other cities
7250,SANLIURFA,2020-05-10,0.0,350.0,Other cities
7251,SANLIURFA,2020-05-11,0.0,347.0,Other cities
7252,SANLIURFA,2020-05-12,0.0,348.0,Other cities
7253,SANLIURFA,2020-05-13,0.0,354.0,Other cities
7254,SANLIURFA,2020-05-14,0.0,352.0,Other cities
7255,SANLIURFA,2020-05-15,0.0,339.0,Other cities
7256,SANLIURFA,2020-05-16,0.0,340.0,Other cities
7257,SANLIURFA,2020-05-17,0.0,343.0,Other cities
7258,SANLIURFA,2020-05-18,0.0,334.0,Other cities
7259,SANLIURFA,2020-05-19,0.0,331.0,Other cities
7260,SANLIURFA,2020-05-20,0.0,332.0,Other cities
7261,SANLIURFA,2020-05-21,0.0,333.0,Other cities
7262,SANLIURFA,2020-05-22,0.0,336.0,Other cities
7263,SANLIURFA,2020-05-23,0.0,342.0,Other cities
7264,SANLIURFA,2020-05-24,0.0,343.0,Other cities
7265,SANLIURFA,2020-05-25,0.0,343.0,Other cities
7266,SANLIURFA,2020-05-26,0.0,344.0,Other cities
7267,SANLIURFA,2020-05-27,0.0,345.0,Other cities
7268,SANLIURFA,2020-05-28,0.0,345.0,Other cities
7269,SANLIURFA,2020-05-29,0.0,332.0,Other cities
7270,SANLIURFA,2020-05-30,0.0,329.0,Other cities
7271,SANLIURFA,2020-05-31,0.0,326.0,Other cities
7272,SANLIURFA,2020-06-01,0.0,318.0,Other cities
7273,SANLIURFA,2020-06-02,0.0,324.0,Other cities
7274,SANLIURFA,2020-06-03,0.0,327.0,Other cities
7275,SANLIURFA,2020-06-04,0.0,327.0,Other cities
7276,SANLIURFA,2020-06-05,1.0,325.0,Other cities
7277,SANLIURFA,2020-06-06,0.0,328.0,Other cities
7278,SANLIURFA,2020-06-07,0.0,317.0,Other cities
7279,SANLIURFA,2020-06-08,0.0,314.0,Other cities
7280,SANLIURFA,2020-06-09,0.0,315.0,Other cities
7281,SANLIURFA,2020-06-10,0.0,318.0,Other cities
7282,SANLIURFA,2020-06-11,0.0,326.0,Other cities
7283,SANLIURFA,2020-06-12,0.0,318.0,Other cities
7284,SANLIURFA,2020-06-13,0.0,310.0,Other cities
7285,SANLIURFA,2020-06-14,0.0,305.0,Other cities
7286,SANLIURFA,2020-06-15,0.0,301.0,Other cities
7287,SIIRT,2020-02-28,0.0,15.0,Other cities
7288,SIIRT,2020-02-29,0.0,10.0,Other cities
7289,SIIRT,2020-03-01,0.0,5.0,Other cities
7290,SIIRT,2020-03-02,0.0,5.0,Other cities
7291,SIIRT,2020-03-03,0.0,5.0,Other cities
7292,SIIRT,2020-03-04,0.0,5.0,Other cities
7293,SIIRT,2020-03-05,0.0,3.0,Other cities
7294,SIIRT,2020-03-06,0.0,3.0,Other cities
7295,SIIRT,2020-03-07,0.0,3.0,Other cities
7296,SIIRT,2020-03-08,0.0,4.0,Other cities
7297,SIIRT,2020-03-09,0.0,5.0,Other cities
7298,SIIRT,2020-03-10,0.0,3.0,Other cities
7299,SIIRT,2020-03-11,0.0,3.0,Other cities
7300,SIIRT,2020-03-12,0.0,3.0,Other cities
7301,SIIRT,2020-03-13,0.0,3.0,Other cities
7302,SIIRT,2020-03-14,0.0,2.0,Other cities
7303,SIIRT,2020-03-15,0.0,1.0,Other cities
7304,SIIRT,2020-03-16,0.0,1.0,Other cities
7305,SIIRT,2020-03-17,0.0,1.0,Other cities
7306,SIIRT,2020-03-18,0.0,1.0,Other cities
7307,SIIRT,2020-03-19,0.0,3.0,Other cities
7308,SIIRT,2020-03-20,0.0,1.0,Other cities
7309,SIIRT,2020-03-21,0.0,3.0,Other cities
7310,SIIRT,2020-03-22,0.0,4.0,Other cities
7311,SIIRT,2020-03-23,0.0,6.0,Other cities
7312,SIIRT,2020-03-24,0.0,6.0,Other cities
7313,SIIRT,2020-03-25,0.0,6.0,Other cities
7314,SIIRT,2020-03-26,0.0,6.0,Other cities
7315,SIIRT,2020-03-27,0.0,6.0,Other cities
7316,SIIRT,2020-03-28,0.0,6.0,Other cities
7317,SIIRT,2020-03-29,0.0,6.0,Other cities
7318,SIIRT,2020-03-30,0.0,6.0,Other cities
7319,SIIRT,2020-03-31,0.0,5.0,Other cities
7320,SIIRT,2020-04-01,0.0,5.0,Other cities
7321,SIIRT,2020-04-02,0.0,5.0,Other cities
7322,SIIRT,2020-04-03,0.0,5.0,Other cities
7323,SIIRT,2020-04-04,0.0,8.0,Other cities
7324,SIIRT,2020-04-05,0.0,8.0,Other cities
7325,SIIRT,2020-04-06,0.0,8.0,Other cities
7326,SIIRT,2020-04-07,0.0,8.0,Other cities
7327,SIIRT,2020-04-08,0.0,8.0,Other cities
7328,SIIRT,2020-04-09,0.0,8.0,Other cities
7329,SIIRT,2020-04-10,0.0,10.0,Other cities
7330,SIIRT,2020-04-11,0.0,8.0,Other cities
7331,SIIRT,2020-04-12,0.0,8.0,Other cities
7332,SIIRT,2020-04-13,0.0,8.0,Other cities
7333,SIIRT,2020-04-14,0.0,8.0,Other cities
7334,SIIRT,2020-04-15,0.0,8.0,Other cities
7335,SIIRT,2020-04-16,0.0,10.0,Other cities
7336,SIIRT,2020-04-17,0.0,14.0,Other cities
7337,SIIRT,2020-04-18,0.0,23.0,Other cities
7338,SIIRT,2020-04-19,0.0,24.0,Other cities
7339,SIIRT,2020-04-20,0.0,20.0,Other cities
7340,SIIRT,2020-04-21,0.0,20.0,Other cities
7341,SIIRT,2020-04-22,0.0,20.0,Other cities
7342,SIIRT,2020-04-23,0.0,20.0,Other cities
7343,SIIRT,2020-04-24,0.0,20.0,Other cities
7344,SIIRT,2020-04-25,0.0,20.0,Other cities
7345,SIIRT,2020-04-26,0.0,20.0,Other cities
7346,SIIRT,2020-04-27,0.0,20.0,Other cities
7347,SIIRT,2020-04-28,0.0,20.0,Other cities
7348,SIIRT,2020-04-29,0.0,21.0,Other cities
7349,SIIRT,2020-04-30,0.0,22.0,Other cities
7350,SIIRT,2020-05-01,0.0,23.0,Other cities
7351,SIIRT,2020-05-02,0.0,23.0,Other cities
7352,SIIRT,2020-05-03,0.0,23.0,Other cities
7353,SIIRT,2020-05-04,0.0,21.0,Other cities
7354,SIIRT,2020-05-05,0.0,21.0,Other cities
7355,SIIRT,2020-05-06,0.0,21.0,Other cities
7356,SIIRT,2020-05-07,0.0,21.0,Other cities
7357,SIIRT,2020-05-08,0.0,21.0,Other cities
7358,SIIRT,2020-05-09,0.0,21.0,Other cities
7359,SIIRT,2020-05-10,0.0,21.0,Other cities
7360,SIIRT,2020-05-11,0.0,21.0,Other cities
7361,SIIRT,2020-05-12,0.0,21.0,Other cities
7362,SIIRT,2020-05-13,0.0,21.0,Other cities
7363,SIIRT,2020-05-14,0.0,21.0,Other cities
7364,SIIRT,2020-05-15,0.0,20.0,Other cities
7365,SIIRT,2020-05-16,0.0,21.0,Other cities
7366,SIIRT,2020-05-17,0.0,22.0,Other cities
7367,SIIRT,2020-05-18,0.0,22.0,Other cities
7368,SIIRT,2020-05-19,0.0,22.0,Other cities
7369,SIIRT,2020-05-20,0.0,22.0,Other cities
7370,SIIRT,2020-05-21,0.0,22.0,Other cities
7371,SIIRT,2020-05-22,0.0,22.0,Other cities
7372,SIIRT,2020-05-23,0.0,22.0,Other cities
7373,SIIRT,2020-05-24,0.0,22.0,Other cities
7374,SIIRT,2020-05-25,0.0,22.0,Other cities
7375,SIIRT,2020-05-26,0.0,22.0,Other cities
7376,SIIRT,2020-05-27,0.0,22.0,Other cities
7377,SIIRT,2020-05-28,0.0,22.0,Other cities
7378,SIIRT,2020-05-29,0.0,23.0,Other cities
